Species,Block,Latitude,Longitude,AddressAccuracy,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Month,Day,Tavg_Lag7,DewPoint_Lag7,WetBulb_Lag7,PrecipTotal_Lag7,SeaLevel_Lag7,Tavg_Lag14,DewPoint_Lag14,WetBulb_Lag14,PrecipTotal_Lag14,SeaLevel_Lag14,Tavg_Lag21,DewPoint_Lag21,WetBulb_Lag21,PrecipTotal_Lag21,SeaLevel_Lag21,Tavg_Lag28,DewPoint_Lag28,WetBulb_Lag28,PrecipTotal_Lag28,SeaLevel_Lag28,Tavg_Lag35,DewPoint_Lag35,WetBulb_Lag35,PrecipTotal_Lag35,SeaLevel_Lag35
CULEX RESTUANS,37,41.680946,-87.535198,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX TERRITANS,37,41.680946,-87.535198,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,24,41.704572,-87.565666,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,24,41.704572,-87.565666,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,89,41.733643,-87.55551,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,10,41.750498,-87.605294,5,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.750498,-87.605294,5,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,58,41.984809,-87.728492,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,58,41.984809,-87.728492,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX TERRITANS,58,41.984809,-87.728492,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,40,41.659112,-87.538693,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,40,41.659112,-87.538693,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,91,41.992478,-87.862995,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,91,41.992478,-87.862995,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS,10,41.974689,-87.890615,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,10,41.957799,-87.930995,5,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,10,41.957799,-87.930995,5,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.957799,-87.930995,5,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.957799,-87.930995,5,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,10,41.957799,-87.930995,5,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,51,41.973845,-87.805059,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,51,41.973845,-87.805059,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,82,41.743402,-87.731435,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,82,41.743402,-87.731435,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX SALINARIUS,82,41.743402,-87.731435,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,65,41.728495,-87.600963,5,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,17,41.947227,-87.671457,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,17,41.947227,-87.671457,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,90,41.793818,-87.654234,5,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,90,41.793818,-87.654234,5,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX TERRITANS,90,41.793818,-87.654234,5,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,13,41.904194,-87.756155,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,13,41.904194,-87.756155,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,39,41.951866,-87.725057,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,39,41.951866,-87.725057,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,51,41.763733,-87.742302,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,58,41.98728,-87.666066,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,58,41.98728,-87.666066,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,17,41.912563,-87.668055,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,17,41.912563,-87.668055,9,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,42,41.776428,-87.627096,8,0,88,71,80,71,74,0.39,29.12,29.82,5.5,25,8.5,7,11,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,41,41.95469,-87.800991,9,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,41,41.95469,-87.800991,9,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,25,41.891118,-87.654491,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,11,41.867108,-87.654224,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,11,41.867108,-87.654224,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,11,41.867108,-87.654224,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,11,41.896282,-87.655232,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,22,41.921965,-87.632085,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,22,41.921965,-87.632085,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,22,41.921965,-87.632085,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,17,41.720848,-87.666014,9,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,17,41.720848,-87.666014,9,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX SALINARIUS,17,41.720848,-87.666014,9,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,75,42.01743,-87.687769,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,36,41.944869,-87.832763,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,36,41.944869,-87.832763,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,36,41.944869,-87.832763,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS,36,41.944869,-87.832763,8,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,58,41.986921,-87.689778,9,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,50,41.801498,-87.763416,9,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,50,41.801498,-87.763416,9,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS/RESTUANS,14,41.906638,-87.701431,9,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX RESTUANS,14,41.906638,-87.701431,9,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
CULEX PIPIENS,10,41.723195,-87.64997,5,0,87,70,79,60,66,  T,29.27,29.98,5.4,9,6.7,7,15,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,79.0,60.0,66.0,  T,29.98,80.0,71.0,74.0,0.39,29.82,80.0,71.0,74.0,0.39,29.82
