Date,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2013-10-21,1,55,33,44,-6,31,38,21,0,1701,1701, ,0,M,0.0,  T,29.19,29.9,10.8,27,11.5
2013-10-22,1,42,29,36,-14,31,34,29,0,1660,1660,RA,0,M,  T,  T,29.21,29.95,5.4,26,6.1
2013-10-23,1,46,32,39,-10,27,34,26,0,1658,1658, ,0,M,0.0,  T,29.24,29.98,9.2,30,10.0
2013-10-24,1,44,31,38,-11,25,33,27,0,1657,1657, ,0,M,  T,  T,29.45,30.16,10.3,30,10.9
2013-10-25,1,51,29,40,-8,26,35,25,0,1656,1656, ,0,M,0.0,0.00,29.47,30.24,10.8,24,11.7
2013-10-26,1,55,37,46,-2,29,39,19,0,1654,1654, ,0,M,0.0,0.00,29.22,29.96,10.9,27,14.2
2013-10-27,1,54,29,42,-6,29,37,23,0,1653,1653, ,0,M,0.0,0.00,29.28,30.02,6.3,23,6.6
2013-10-28,1,53,35,44,-3,37,41,21,0,1651,1651, ,0,M,0.0,0.00,29.54,30.26,9.0,4,9.4
2013-10-29,1,57,42,50, 3,40,45,15,0,1650,1650, ,0,M,0.0,  T,29.49,30.25,6.1,10,7.5
2013-10-30,1,63,43,53, 7,52,53,12,0,1649,1649,RA BR HZ,0,M,0.0,0.55,29.22,30.0,6.6,15,7.5
2013-10-31,1,64,46,55, 9,56,57,10,0,1647,1647,RA BR,0,M,0.0,1.04,28.69,29.45,9.4,24,11.5
2014-05-01,1,49,42,46,-7,38,42,19,0,1849,1849,RA DZ BR,0,M,0.0,0.09,29.02,29.74,13.5,24,13.4
2014-05-02,1,53,46,50,-4,39,45,15,0,1850,1850, ,0,M,0.0,  T,29.03,29.77,10.2,24,11.5
2014-05-03,1,67,46,57, 3,37,48,8,0,1851,1851, ,0,M,0.0,0.00,29.07,29.77,13.8,28,14.7
2014-05-04,1,58,44,51,-3,29,41,14,0,1852,1852, ,0,M,0.0,0.00,29.31,30.01,4.8,3,10.0
2014-05-05,1,55,43,49,-6,34,42,16,0,1853,1853,RA,0,M,0.0,0.05,29.26,29.98,12.6,5,13.1
2014-05-06,1,63,41,52,-3,34,45,13,0,1855,1855, ,0,M,0.0,0.00,29.21,29.95,12.6,7,13.7
2014-05-07,1,78,48,63, 8,42,50,2,0,1856,1856, ,0,M,0.0,  T,29.1,29.82,7.5,8,8.9
2014-05-08,1,89,51,70,14,55,63,0,5,1857,1857,RA,0,M,0.0,0.10,29.08,29.8,13.7,21,14.2
2014-05-09,1,73,54,64, 8,52,58,1,0,1858,1858,RA BR,0,M,0.0,1.03,29.03,29.74,13.2,24,16.0
2014-05-10,1,77,47,62, 6,42,52,3,0,1859,1859, ,0,M,0.0,0.00,29.19,29.91,2.9,25,6.9
2014-05-11,1,81,52,67,10,53,59,0,2,1860,1860, ,0,M,0.0,0.12,29.19,29.91,7.6,16,8.9
2014-05-12,1,84,64,74,17,64,67,0,9,1901,1901,TS TSRA BR,0,M,0.0,2.09,29.13,29.85,6.6,19,12.0
2014-05-13,1,67,52,60, 2,53,56,5,0,1902,1902,RA BR,0,M,0.0,0.12,29.29,29.98,9.5,26,12.3
2014-05-14,1,56,44,50,-8,39,46,15,0,1903,1903,RA BR,0,M,0.0,0.02,29.36,30.09,10.9,2,12.0
2014-05-15,1,55,40,48,-10,35,41,17,0,1904,1904,RA,0,M,0.0,0.19,29.26,30.0,10.3,1,13.6
2014-05-16,1,46,37,42,-17,34,38,23,0,1905,1905,RA DZ,0,M,0.0,0.10,29.33,30.05,4.9,6,8.0
2014-05-17,1,60,39,50,-9,33,42,15,0,1906,1906,BR,0,M,0.0,0.00,29.4,30.12,7.7,26,8.5
2014-05-18,1,69,47,58,-2,37,48,7,0,1907,1907, ,0,M,0.0,0.00,29.47,30.19,9.8,22,10.5
2014-05-19,1,69,45,57,-3,40,50,8,0,1908,1908,RA,0,M,0.0,  T,29.34,30.1,12.7,16,13.3
2014-05-20,1,85,62,74,13,58,63,0,9,1909,1909,TS TSRA RA BR,0,M,0.0,0.82,29.12,29.86,9.9,20,11.1
2014-05-21,1,86,63,75,14,55,63,0,10,1910,1910,RA BR HZ,0,M,0.0,0.01,29.16,29.86,4.4,31,7.5
2014-05-22,1,70,53,62, 1,47,54,3,0,1911,1911, ,0,M,0.0,0.00,29.36,30.06,4.0,5,6.8
2014-05-23,1,69,48,59,-2,43,51,6,0,1912,1912, ,0,M,0.0,0.00,29.47,30.18,6.2,5,6.5
2014-05-24,1,74,47,61,-1,42,52,4,0,1913,1913, ,0,M,0.0,0.00,29.44,30.18,3.9,6,5.2
2014-05-25,1,83,50,67, 5,46,56,0,2,1914,1914, ,0,M,0.0,0.00,29.35,30.08,2.3,15,5.0
2014-05-26,1,87,61,74,12,59,65,0,9,1915,1915, ,0,M,0.0,0.00,29.25,29.98,5.9,21,7.5
2014-05-27,1,85,58,72,10,61,65,0,7,1916,1916,RA BR,0,M,0.0,0.21,29.21,29.91,5.3,25,10.0
2014-05-28,1,71,56,64, 1,49,55,1,0,1916,1916,RA BR,0,M,0.0,0.03,29.29,30.0,9.1,4,9.3
2014-05-29,1,76,54,65, 1,51,57,0,0,1917,1917, ,0,M,0.0,0.00,29.38,30.09,8.4,5,9.0
2014-05-30,1,79,53,66, 2,49,57,0,1,1918,1918, ,0,M,0.0,0.00,29.44,30.15,6.1,6,7.0
2014-05-31,1,88,54,71, 7,50,59,0,6,1919,1919, ,0,M,0.0,0.00,29.39,30.12,5.8,12,8.0
2014-06-01,1,90,63,77,13,59,66,0,12,1920,1920, ,0,M,0.0,  T,29.24,29.96,12.9,18,13.0
2014-06-02,1,83,68,76,12,62,67,0,11,1920,1920,RA,0,M,0.0,0.14,29.11,29.83,13.2,22,14.6
2014-06-03,1,81,66,74,10,50,60,0,9,1921,1921, ,0,M,0.0,0.00,29.18,29.89,7.2,28,9.8
2014-06-04,1,70,55,63,-1,53,57,2,0,1922,1922,RA BR,0,M,0.0,0.19,29.13,29.85,7.8,6,9.3
2014-06-05,1,76,52,64,-1,42,53,1,0,1923,1923, ,0,M,0.0,0.00,29.23,29.95,5.0,6,6.0
2014-06-06,1,81,49,65,-1,40,54,0,0,1923,1923, ,0,M,0.0,0.00,29.26,29.98,3.9,11,4.9
2014-06-07,1,84,57,71, 5,50,59,0,6,1924,1924,RA,0,M,0.0,0.08,29.18,29.91,3.3,9,7.7
2014-06-08,1,72,54,63,-3,44,53,2,0,1925,1925,RA,0,M,0.0,0.23,29.28,29.98,13.9,2,14.1
2014-06-09,1,78,55,67, 1,48,55,0,2,1925,1925, ,0,M,0.0,0.00,29.24,29.96,7.7,4,8.5
2014-06-10,1,66,56,61,-6,51,55,4,0,1926,1926,RA BR,0,M,0.0,1.26,29.12,29.87,10.0,3,10.3
2014-06-11,1,67,57,62,-5,55,58,3,0,1926,1926,RA DZ BR,0,M,0.0,0.52,29.0,29.71,6.4,34,7.4
2014-06-12,1,79,58,69, 1,56,62,0,4,1927,1927,DZ BR,0,M,0.0,  T,29.08,29.78,8.6,27,10.0
2014-06-13,1,75,55,65,-3,41,52,0,0,1927,1927, ,0,M,0.0,0.00,29.26,29.96,6.4,31,9.8
2014-06-14,1,79,52,66,-2,43,55,0,1,1928,1928, ,0,M,0.0,0.00,29.31,30.03,7.8,17,8.3
2014-06-15,1,84,60,72, 4,55,63,0,7,1928,1928, ,0,M,0.0,0.00,29.17,29.89,14.3,19,15.7
2014-06-16,1,88,67,78, 9,61,67,0,13,1929,1929, ,0,M,0.0,0.00,29.24,29.97,7.4,21,8.7
2014-06-17,1,91,77,84,15,64,70,0,19,1929,1929,RA,0,M,0.0,  T,29.15,29.86,9.1,22,12.6
2014-06-18,1,82,61,72, 2,63,66,0,7,1929,1929,TS TSRA BR HZ,0,M,0.0,0.65,29.24,29.93,2.0,23,10.2
2014-06-19,1,79,59,69,-1,61,64,0,4,1930,1930,TSRA FG+ BR HZ,0,M,0.0,0.32,29.33,30.04,6.0,7,8.2
2014-06-20,1,85,63,74, 4,63,67,0,9,1930,1930,BR HZ,0,M,0.0,0.01,29.23,29.94,2.6,30,8.5
2014-06-21,1,84,60,72, 2,62,65,0,7,1930,1930,RA BR,0,M,0.0,1.28,29.21,29.92,0.7,17,7.3
2014-06-22,1,82,63,73, 3,61,64,0,8,1931,1931,FG+ BR HZ,0,M,0.0,0.00,29.16,29.88,4.4,7,4.9
2014-06-23,1,81,66,74, 4,65,68,0,9,1931,1931,RA BR,0,M,0.0,0.05,29.11,29.83,2.9,22,5.5
2014-06-24,1,87,70,79, 8,65,69,0,14,1931,1931,TSRA RA,0,M,0.0,0.41,29.15,29.85,0.8,36,4.7
2014-06-25,1,80,59,70,-1,58,61,0,5,1931,1931,FG+ FG BR HZ,0,M,0.0,  T,29.28,29.98,6.8,4,7.3
2014-06-26,1,78,59,69,-2,57,61,0,4,1931,1931,BR HZ,0,M,0.0,0.00,29.34,30.04,6.2,5,6.8
2014-06-27,1,88,59,74, 3,62,67,0,9,1931,1931,FG BR HZ,0,M,0.0,  T,29.28,30.0,7.9,16,9.8
2014-06-28,1,87,71,79, 8,67,70,0,14,1931,1931, ,0,M,0.0,0.00,29.23,29.96,11.8,18,12.1
2014-06-29,1,85,69,77, 6,67,71,0,12,1931,1931,RA,0,M,0.0,0.07,29.2,29.9,12.3,21,12.9
2014-06-30,1,87,67,77, 5,67,70,0,12,1931,1931,TS TSRA RA,0,M,0.0,2.60,29.05,29.77,6.3,20,12.6
2014-07-01,1,80,67,74, 2,60,65,0,9,1931,1931,RA,0,M,0.0,  T,29.02,29.72,12.3,24,12.4
2014-07-02,1,70,56,63,-9,53,57,2,0,1931,1931,RA DZ BR HZ,0,M,0.0,0.12,29.23,29.92,5.3,30,9.6
2014-07-03,1,76,56,66,-6,48,56,0,1,1931,1931,RA,0,M,0.0,0.07,29.41,30.11,2.2,30,6.8
2014-07-04,1,79,58,69,-3,48,57,0,4,1930,1930,HZ,0,M,0.0,0.00,29.54,30.26,2.9,6,7.2
2014-07-05,1,77,60,69,-3,54,60,0,4,1930,1930,RA HZ,0,M,0.0,  T,29.41,30.16,8.0,21,8.3
2014-07-06,1,87,63,75, 3,63,68,0,10,1930,1930, ,0,M,0.0,0.00,29.1,29.85,11.8,22,12.3
2014-07-07,1,88,71,80, 8,63,69,0,15,1930,1930,TSRA,0,M,0.0,0.63,29.0,29.72,6.9,27,8.6
2014-07-08,1,81,66,74, 1,59,65,0,9,1929,1929,TSRA,0,M,0.0,0.54,29.01,29.7,10.9,28,12.0
2014-07-09,1,80,62,71,-2,54,61,0,6,1929,1929, ,0,M,0.0,0.00,29.25,29.93,6.8,32,8.4
2014-07-10,1,79,60,70,-3,53,60,0,5,1929,1929, ,0,M,0.0,0.00,29.42,30.13,4.1,10,4.4
2014-07-11,1,81,60,71,-2,54,61,0,6,1928,1928,RA,0,M,0.0,0.01,29.42,30.14,5.1,18,5.4
2014-07-12,1,80,70,75, 2,66,69,0,10,1928,1928,RA BR,0,M,0.0,0.47,29.23,29.97,9.1,20,10.5
2014-07-13,1,85,68,77, 4,61,67,0,12,1927,1927, ,0,M,0.0,0.01,29.18,29.9,8.9,28,9.7
2014-07-14,1,80,61,71,-2,54,61,0,6,1927,1927, ,0,M,0.0,0.20,29.11,29.83,7.3,31,8.1
2014-07-15,1,70,55,63,-11,50,56,2,0,1926,1926,RA,0,M,0.0,0.05,29.21,29.91,10.0,30,10.5
2014-07-16,1,72,55,64,-10,47,55,1,0,1925,1925, ,0,M,0.0,0.00,29.29,30.0,3.3,2,7.4
2014-07-17,1,78,54,66,-8,50,57,0,1,1925,1925, ,0,M,0.0,0.00,29.37,30.08,3.0,12,5.5
2014-07-18,1,79,59,69,-5,53,60,0,4,1924,1924, ,0,M,0.0,0.00,29.39,30.12,5.7,14,6.9
2014-07-19,1,80,57,69,-5,52,60,0,4,1923,1923,HZ,0,M,0.0,0.00,29.33,30.05,4.2,11,4.6
2014-07-20,1,82,60,71,-3,56,63,0,6,1923,1923, ,0,M,0.0,0.00,29.31,30.03,4.0,22,4.5
2014-07-21,1,86,63,75, 1,61,66,0,10,1922,1922, ,0,M,0.0,0.00,29.34,30.05,6.9,20,7.2
2014-07-22,1,90,69,80, 6,67,71,0,15,1921,1921,TS,0,M,0.0,0.01,29.27,29.97,8.3,22,11.9
2014-07-23,1,75,59,67,-7,51,58,0,2,1920,1920, ,0,M,0.0,0.00,29.41,30.12,15.7,2,16.1
2014-07-24,1,75,57,66,-8,47,56,0,1,1919,1919, ,0,M,0.0,0.00,29.39,30.11,6.2,5,8.8
2014-07-25,1,75,55,65,-9,54,60,0,0,1918,1918, ,0,M,0.0,  T,29.24,29.98,8.4,21,9.1
2014-07-26,1,84,68,76, 2,63,67,0,11,1918,1918, ,0,M,0.0,0.00,29.1,29.83,3.9,24,5.5
2014-07-27,1,87,65,76, 2,59,66,0,11,1917,1917,RA BR HZ,0,M,0.0,0.02,29.08,29.77,12.2,30,15.0
2014-07-28,1,73,59,66,-8,48,56,0,1,1916,1916, ,0,M,0.0,0.00,29.33,30.03,9.2,36,11.1
2014-07-29,1,81,58,70,-4,53,60,0,5,1915,1915, ,0,M,0.0,0.01,29.28,30.0,8.4,30,9.6
2014-07-30,1,79,59,69,-5,54,60,0,4,1914,1914, ,0,M,0.0,0.00,29.29,30.01,2.2,33,7.0
2014-07-31,1,84,59,72,-2,55,62,0,7,1913,1913, ,0,M,0.0,0.00,29.3,30.01,8.0,26,8.4
2014-08-01,1,85,62,74, 1,56,63,0,9,1911,1911, ,0,M,0.0,0.15,29.34,30.06,2.4,22,6.9
2014-08-02,1,86,59,73, 0,53,61,0,8,1910,1910, ,0,M,0.0,0.00,29.4,30.11,1.6,4,4.2
2014-08-03,1,87,62,75, 2,58,65,0,10,1909,1909, ,0,M,0.0,0.00,29.38,30.09,4.5,26,6.9
2014-08-04,1,87,67,77, 4,60,65,0,12,1908,1908,TSRA RA BR,0,M,0.0,2.76,29.34,30.06,0.4,33,7.5
2014-08-05,1,80,64,72,-1,62,65,0,7,1907,1907,BR HZ,0,M,0.0,  T,29.31,30.03,4.8,3,6.3
2014-08-06,1,80,62,71,-2,54,61,0,6,1906,1906, ,0,M,0.0,0.00,29.34,30.05,5.1,3,6.3
2014-08-07,1,81,61,71,-2,56,63,0,6,1904,1904, ,0,M,0.0,0.00,29.34,30.06,8.3,8,9.0
2014-08-08,1,82,66,74, 1,57,64,0,9,1903,1903, ,0,M,0.0,0.00,29.34,30.05,10.1,7,10.7
2014-08-09,1,80,66,73, 0,57,63,0,8,1902,1902, ,0,M,0.0,0.00,29.34,30.07,8.6,6,9.1
2014-08-10,1,81,69,75, 2,59,65,0,10,1900,1900, ,0,M,0.0,0.00,29.28,30.0,7.7,4,8.6
2014-08-11,1,82,67,75, 2,63,67,0,10,1859,1859,TSRA RA BR,0,M,0.0,0.85,29.11,29.84,4.4,32,6.8
2014-08-12,1,70,61,66,-7,55,59,0,1,1858,1858,RA,0,M,0.0,0.07,29.17,29.87,11.2,32,12.0
2014-08-13,1,82,57,70,-3,55,61,0,5,1856,1856, ,0,M,0.0,0.00,29.29,29.99,4.6,31,9.3
2014-08-14,1,72,57,65,-7,48,56,0,0,1855,1855, ,0,M,0.0,0.00,29.35,30.07,7.0,5,7.7
2014-08-15,1,78,52,65,-7,50,58,0,0,1854,1854, ,0,M,0.0,0.00,29.28,30.02,5.2,24,6.0
2014-08-16,1,82,62,72, 0,61,65,0,7,1852,1852, ,0,M,0.0,0.00,29.2,29.91,7.9,24,8.3
2014-08-17,1,71,64,68,-4,61,63,0,3,1851,1851,DZ BR HZ,0,M,0.0,  T,29.23,29.96,7.9,3,8.5
2014-08-18,1,83,65,74, 2,62,66,0,9,1849,1849,BR HZ,0,M,0.0,0.00,29.12,29.85,2.8,22,4.9
2014-08-19,1,86,69,78, 7,65,69,0,13,1848,1848,RA,0,M,0.0,0.09,29.02,29.72,9.2,24,10.7
2014-08-20,1,86,66,76, 5,63,68,0,11,1846,1846, ,0,M,0.0,0.00,29.17,29.86,7.4,25,7.9
2014-08-21,1,79,70,75, 4,68,70,0,10,1845,1845,TSRA RA BR,0,M,0.0,0.98,29.21,29.92,2.8,18,5.0
2014-08-22,1,86,72,79, 8,70,73,0,14,1843,1843,TSRA RA BR,0,M,0.0,1.58,29.21,29.92,3.4,23,5.1
2014-08-23,1,86,68,77, 6,69,71,0,12,1842,1842,TS RA BR HZ,0,M,0.0,0.34,29.25,29.96,2.6,7,5.0
2014-08-24,1,88,70,79, 8,69,72,0,14,1840,1840, ,0,M,0.0,0.00,29.26,29.97,6.6,12,7.4
2014-08-25,1,88,71,80,10,68,71,0,15,1839,1839,TSRA BR,0,M,0.0,0.01,29.28,29.99,3.0,18,6.7
2014-08-26,1,85,71,78, 8,65,69,0,13,1837,1837, ,0,M,0.0,0.12,29.34,30.06,1.8,36,6.1
2014-08-27,1,82,67,75, 5,60,65,0,10,1835,1835, ,0,M,0.0,0.00,29.4,30.11,5.9,5,6.9
2014-08-28,1,77,67,72, 2,57,63,0,7,1834,1834,RA,0,M,0.0,  T,29.35,30.08,7.6,8,8.6
2014-08-29,1,86,71,79, 9,67,70,0,14,1832,1832, ,0,M,0.0,0.08,29.19,29.92,10.7,17,11.1
2014-08-30,1,83,70,77, 7,65,69,0,12,1831,1831, ,0,M,0.0,0.27,29.15,29.85,10.7,23,11.7
2014-08-31,1,85,68,77, 8,65,69,0,12,1829,1829,BR HZ,0,M,0.0,0.00,29.18,29.89,5.7,21,6.6
2014-09-01,1,83,70,77, 9,65,69,0,12,1827,1827,RA,0,M,0.0,0.36,29.07,29.77,10.7,22,11.5
2014-09-02,1,82,67,75, 7,60,65,0,10,1826,1826,RA,0,M,0.0,0.01,29.18,29.88,5.4,28,5.9
2014-09-03,1,83,61,72, 4,59,65,0,7,1824,1824, ,0,M,0.0,0.00,29.26,29.97,5.3,20,6.7
2014-09-04,1,85,71,78,10,66,70,0,13,1822,1822,RA,0,M,0.0,0.26,29.21,29.93,11.4,20,12.6
2014-09-05,1,88,64,76, 9,65,69,0,11,1821,1821,TS RA,0,M,0.0,0.50,29.27,29.96,7.8,27,11.0
2014-09-06,1,75,60,68, 1,51,58,0,3,1819,1819, ,0,M,0.0,0.00,29.42,30.13,7.1,33,8.4
2014-09-07,1,80,54,67, 0,49,57,0,2,1817,1817, ,0,M,0.0,0.00,29.44,30.16,1.0,12,4.3
2014-09-08,1,77,55,66, 0,52,59,0,1,1815,1815, ,0,M,0.0,0.00,29.33,30.07,6.0,17,6.2
2014-09-09,1,79,63,71, 5,59,64,0,6,1814,1814,RA,0,M,0.0,0.01,29.18,29.93,7.2,18,7.6
2014-09-10,1,80,56,68, 2,61,64,0,3,1812,1812,RA BR,0,M,0.0,1.31,28.97,29.67,7.3,25,15.8
2014-09-11,1,56,50,53,-12,42,47,12,0,1810,1810, ,0,M,0.0,0.00,29.46,30.15,9.8,35,10.3
2014-09-12,1,55,44,50,-15,43,46,15,0,1809,1809,RA BR,0,M,0.0,0.13,29.55,30.27,11.7,35,12.5
2014-09-13,1,59,41,50,-15,40,44,15,0,1807,1807, ,0,M,0.0,0.00,29.59,30.33,3.2,33,7.7
2014-09-14,1,65,42,54,-10,43,49,11,0,1805,1805, ,0,M,0.0,0.00,29.49,30.25,4.5,22,4.8
2014-09-15,1,62,51,57,-7,48,52,8,0,1803,1803,RA,0,M,0.0,  T,29.41,30.14,2.2,30,4.9
2014-09-16,1,68,44,56,-8,43,50,9,0,1760,1760, ,0,M,0.0,0.00,29.41,30.15,3.0,30,4.4
2014-09-17,1,70,48,59,-5,45,52,6,0,1758,1758, ,0,M,0.0,0.00,29.29,30.02,0.4,17,2.8
2014-09-18,1,70,53,62,-2,52,56,3,0,1756,1756,BCFG BR,0,M,0.0,0.00,29.4,30.12,5.5,4,6.3
2014-09-19,1,78,53,66, 3,48,56,0,1,1755,1755,BR,0,M,0.0,0.00,29.31,30.06,10.7,18,11.5
2014-09-20,1,77,63,70, 8,61,64,0,5,1753,1753,RA,0,M,0.0,0.12,29.1,29.83,9.8,23,10.1
2014-09-21,1,69,51,60,-2,50,55,5,0,1751,1751,RA,0,M,0.0,  T,29.26,29.94,10.5,31,12.7
2014-09-22,1,67,46,57,-5,43,49,8,0,1749,1749, ,0,M,0.0,0.00,29.52,30.22,1.7,31,5.5
2014-09-23,1,74,51,63, 2,46,53,2,0,1748,1748, ,0,M,0.0,0.00,29.57,30.3,1.9,20,4.3
2014-09-24,1,77,54,66, 5,49,56,0,1,1746,1746, ,0,M,0.0,0.00,29.57,30.3,4.3,13,5.6
2014-09-25,1,74,56,65, 4,52,58,0,0,1744,1744, ,0,M,0.0,0.00,29.52,30.25,0.6,11,1.9
2014-09-26,1,79,51,65, 5,53,58,0,0,1742,1742,BR,0,M,0.0,0.00,29.51,30.23,3.7,6,4.5
2014-09-27,1,79,54,67, 7,54,59,0,2,1741,1741, ,0,M,0.0,0.00,29.47,30.21,3.1,7,3.8
2014-09-28,1,78,53,66, 7,55,59,0,1,1739,1739,BR HZ,0,M,0.0,0.00,29.38,30.12,2.3,6,3.2
2014-09-29,1,83,53,68, 9,54,58,0,3,1737,1737,RA BR,0,M,0.0,0.01,29.28,30.0,5.0,36,9.0
2014-09-30,1,58,47,53,-6,47,50,12,0,1735,1735,DZ BR,0,M,0.0,  T,29.29,30.03,8.8,2,9.7
2014-10-01,1,70,49,60, 2,50,55,5,0,1734,1734, ,0,M,0.0,0.00,29.22,29.95,10.3,13,10.4
2014-10-02,1,72,63,68,10,61,63,0,3,1732,1732,TSRA RA BR,0,M,0.0,0.32,29.03,29.78,7.2,17,7.9
2014-10-03,1,65,43,54,-3,45,49,11,0,1730,1730,RA,0,M,0.0,0.68,28.95,29.67,15.1,28,16.4
2014-10-04,1,47,35,41,-16,34,39,24,0,1729,1729,RA DZ BR,0,M,  T,0.06,29.0,29.72,13.5,26,13.8
2014-10-05,1,55,37,46,-11,35,42,19,0,1727,1727,RA,0,M,0.0,0.01,28.95,29.68,8.5,23,9.0
2014-10-06,1,61,42,52,-4,38,45,13,0,1725,1725, ,0,M,0.0,0.01,28.89,29.61,7.9,25,8.8
2014-10-07,1,66,48,57, 1,43,50,8,0,1724,1724, ,0,M,0.0,  T,29.0,29.69,9.8,25,11.5
2014-10-08,1,65,44,55,-1,35,46,10,0,1722,1722, ,0,M,0.0,0.00,29.27,29.97,11.0,27,11.3
2014-10-09,1,62,43,53,-2,34,44,12,0,1720,1720, ,0,M,0.0,0.00,29.38,30.09,3.4,36,5.8
2014-10-10,1,58,39,49,-6,39,44,16,0,1719,1719, ,0,M,0.0,0.00,29.43,30.16,7.7,2,8.2
2014-10-11,1,59,36,48,-6,34,42,17,0,1717,1717, ,0,M,0.0,0.00,29.47,30.2,2.8,8,4.5
2014-10-12,1,63,38,51,-3,42,47,14,0,1715,1715,RA DZ BR,0,M,0.0,0.01,29.24,30.0,7.9,14,9.1
2014-10-13,1,67,56,62, 9,58,60,3,0,1714,1714,RA DZ BR,0,M,0.0,0.64,28.97,29.73,7.7,14,9.1
2014-10-14,1,65,52,59, 6,57,58,6,0,1712,1712,RA DZ BR,0,M,0.0,0.65,28.83,29.55,3.5,10,10.2
2014-10-15,1,55,50,53, 0,51,51,12,0,1711,1711,RA DZ BR,0,M,0.0,0.05,29.05,29.75,9.5,35,9.9
2014-10-16,1,56,50,53, 1,49,51,12,0,1709,1709,DZ BR,0,M,0.0,  T,29.02,29.77,4.1,24,7.4
2014-10-17,1,62,48,55, 3,46,50,10,0,1707,1707, ,0,M,0.0,  T,28.99,29.69,11.1,29,13.2
2014-10-18,1,50,36,43,-8,38,42,22,0,1706,1706,RA DZ,0,M,0.0,0.01,29.39,30.08,8.2,34,9.2
2014-10-19,1,54,33,44,-7,38,43,21,0,1704,1704, ,0,M,0.0,0.00,29.31,30.07,7.8,21,8.2
2014-10-20,1,65,46,56, 6,44,49,9,0,1703,1703, ,0,M,0.0,0.01,29.17,29.9,4.7,32,9.3
2014-10-21,1,53,45,49,-1,39,44,16,0,1701,1701, ,0,M,0.0,0.00,29.46,30.16,10.8,1,11.4
2014-10-22,1,56,35,46,-4,38,43,19,0,1660,1660, ,0,M,0.0,0.00,29.56,30.3,2.9,8,4.8
2014-10-23,1,59,36,48,-1,40,45,17,0,1658,1658,BR,0,M,0.0,0.00,29.39,30.15,7.5,19,7.8
2014-10-24,1,67,52,60,11,46,52,5,0,1657,1657, ,0,M,0.0,0.00,29.25,30.0,4.4,22,5.8
2014-10-25,1,72,49,61,13,40,51,4,0,1656,1656,BR,0,M,0.0,0.00,29.21,29.93,10.4,29,10.9
2014-10-26,1,64,42,53, 5,32,44,12,0,1654,1654, ,0,M,0.0,0.00,29.21,29.95,0.9,5,5.8
2014-10-27,1,77,51,64,16,51,58,1,0,1653,1653, ,0,M,0.0,0.00,28.92,29.66,12.0,19,12.9
2014-10-28,1,68,45,57,10,38,47,8,0,1651,1651, ,0,M,0.0,  T,29.15,29.85,14.8,26,15.6
2014-10-29,1,49,36,43,-4,32,40,22,0,1650,1650, ,0,M,0.0,0.00,29.36,30.06,9.5,29,9.9
2014-10-30,1,51,32,42,-4,34,40,23,0,1649,1649, ,0,M,0.0,0.00,29.34,30.09,5.1,24,5.5
2014-10-31,1,47,33,40,-6,25,33,25,0,1647,1647,RA SN,0,M,0.1,0.03,29.49,30.2,22.6,34,22.9
